"idx","p","n","Ni","acc","wacc","|K|a","|K|f","|S|a","|S|f","iacc"
1,18,1000,1,0,0,0,0.484691766726311,NA,0.192269412437896,NA
2,18,1000,2,0,0,0,0.497245645939277,NA,0.187909120885563,NA
3,18,1000,3,0,0,0,0.500259439327083,NA,0.191072421667187,NA
4,18,1000,4,0,0,0,0.494406815889624,NA,0.17788680728403,NA
5,18,1000,5,0,0,0,0.492649867619234,NA,0.171620979433677,NA
6,18,1000,6,0,0,0,0.486901702967075,NA,0.158761474070349,NA
7,18,1000,7,0,0,0,0.490356320864718,NA,0.170989193440502,NA
8,18,1000,8,0,0,0,0.497387279425566,NA,0.179655687477893,NA
9,18,1000,9,0,0,0,0.494660237506264,NA,0.171089457421152,NA
10,18,1000,10,0,0,0,0.489126409029225,NA,0.166716107843326,NA
11,18,1000,11,0,0,0,0.492655893993905,NA,0.178225673416899,NA
12,18,1000,12,0,0,0,0.490606985077086,NA,0.183122143324261,NA
13,18,1000,13,0,0,0,0.495666143180218,NA,0.203609759524285,NA
14,18,1000,14,0,0,0,0.495596414053445,NA,0.186203798291166,NA
15,18,1000,15,0,0,0,0.493118399828547,NA,0.197422125583141,NA
16,18,1000,16,0,0,0,0.487717769413022,NA,0.15709045088034,NA
17,18,1000,17,0,0,0,0.487351529004691,NA,0.170565389543783,NA
18,18,1000,18,0,0,0,0.492878281612149,NA,0.17684349775433,NA
19,18,1000,19,0,0,0,0.487980110387449,NA,0.205318261030636,NA
20,18,1000,20,0,0,0,0.487163652407859,NA,0.16824471921836,NA
21,18,1000,21,0,0,0,0.486447541113921,NA,0.143830424753151,NA
22,18,1000,22,0,0,0,0.484700090089241,NA,0.155533942579461,NA
23,18,1000,23,0,0,0,0.498558540080084,NA,0.180402060112598,NA
24,18,1000,24,0,0,0,0.496886340839941,NA,0.178472036364019,NA
25,18,1000,25,0,0,0,0.491547988024832,NA,0.165945177866532,NA
26,18,1000,26,0,0,0,0.486482105196754,NA,0.156883405387273,NA
27,18,1000,27,0,0,0,0.497877716566165,NA,0.184371699184499,NA
28,18,1000,28,0,0,0,0.493533962754329,NA,0.175498664419858,NA
29,18,1000,29,0,0,0,0.493165865738822,NA,0.169234329469468,NA
30,18,1000,30,0,0,0,0.491196302270704,NA,0.193651049323556,NA
31,18,1000,31,0,0,0,0.49811977054395,NA,0.194607405123275,NA
32,18,1000,32,0,0,0,0.491339655768009,NA,0.184188740444158,NA
33,18,1000,33,0,0,0,0.484285960014079,NA,0.143843936494722,NA
34,18,1000,34,0,0,0,0.500672203248493,NA,0.171364055418906,NA
35,18,1000,35,0,0,0,0.497525805480331,NA,0.19201403184865,NA
36,18,1000,36,0,0,0,0.488678183092639,NA,0.173111458793808,NA
37,18,1000,37,0,0,0,0.494972883264436,NA,0.183992084583123,NA
38,18,1000,38,0,0,0,0.486818537088829,NA,0.154487109614518,NA
39,18,1000,39,0,0,0,0.486016753850719,NA,0.160254037208342,NA
40,18,1000,40,0,0,0,0.482126289660063,NA,0.138979412627898,NA
41,18,1000,41,0,0,0,0.491832468753804,NA,0.169055799039265,NA
42,18,1000,42,0,0,0,0.492503168779919,NA,0.178876797618696,NA
43,18,1000,43,0,0,0,0.501527993304141,NA,0.201637472910036,NA
44,18,1000,44,0,0,0,0.493171925307721,NA,0.191646979976145,NA
45,18,1000,45,0,0,0,0.493417015433121,NA,0.176925289342634,NA
46,18,1000,46,0,0,0,0.49181363930918,NA,0.165727705045816,NA
47,18,1000,47,0,0,0,0.495514540615349,NA,0.177229651126497,NA
48,18,1000,48,0,0,0,0.487550871987914,NA,0.15367025346487,NA
49,18,1000,49,0,0,0,0.492065851973431,NA,0.174115757254608,NA
50,18,1000,50,0,0,0,0.493318311720748,NA,0.173376305242874,NA
51,18,1000,51,0,0,0,0.488792619423669,NA,0.145759799672622,NA
52,18,1000,52,0,0,0,0.500229304642364,NA,0.186435940223109,NA
53,18,1000,53,0,0,0,0.495895828935215,NA,0.186851603322119,NA
54,18,1000,54,0,0,0,0.489418019232904,NA,0.179808484588353,NA
55,18,1000,55,0,0,0,0.491318279368979,NA,0.169106142318391,NA
56,18,1000,56,0,0,0,0.498605794219732,NA,0.198669464125533,NA
57,18,1000,57,0,0,0,0.503877036067741,NA,0.201929732171788,NA
58,18,1000,58,0,0,0,0.494271045733056,NA,0.178002969111751,NA
59,18,1000,59,0,0,0,0.486865752737185,NA,0.150761347421861,NA
60,18,1000,60,0,0,0,0.488372138091235,NA,0.18275642871565,NA
61,18,1000,61,0,0,0,0.490946823665949,NA,0.174066744668623,NA
62,18,1000,62,0,0,0,0.483691233766085,NA,0.151437109144915,NA
63,18,1000,63,0,0,0,0.491714081280098,NA,0.180561129940139,NA
64,18,1000,64,0,0,0,0.484513196876045,NA,0.155850236990926,NA
65,18,1000,65,0,0,0,0.493447413184941,NA,0.16952581966241,NA
66,18,1000,66,0,0,0,0.490782575371422,NA,0.179821128438475,NA
67,18,1000,67,0,0,0,0.486723912373706,NA,0.152680350573806,NA
